date	type	station_train_code	train_no
2022-08-17	O	4062(嵯岗-海拉尔)	050000406200
2022-08-17	O	4081(齐齐哈尔-北安)	04000040810M
2022-08-17	O	4082(北安-齐齐哈尔)	01000040820C
2022-08-17	O	4085(泰来-齐齐哈尔)	04000040850F
2022-08-17	O	4086(齐齐哈尔-泰来)	04000040860J
2022-08-17	O	4095(三间房-齐齐哈尔)	04000040950V
2022-08-17	O	4135(佳木斯-前进镇)	02000041350T
2022-08-17	O	4136(前进镇-佳木斯)	02000041360X
2022-08-17	O	4167(加格达奇-莫尔道嘎)	040000416700
2022-08-17	O	4168(莫尔道嘎-加格达奇)	050000416830
2022-08-17	O	4171(牡丹江-鹤北)	03000041710W
2022-08-17	O	4172(鹤北-牡丹江)	02000041720I
2022-08-17	O	4173(鹤北-牡丹江)	02000041720I
2022-08-17	O	4174(鹤北-牡丹江)	02000041720I
2022-08-17	O	4181(海拉尔-满归)	05000041840O
2022-08-17	O	4182(满归-海拉尔)	05000041820R
2022-08-17	O	4183(满归-海拉尔)	05000041820R
2022-08-17	O	4184(海拉尔-满归)	05000041840O
2022-08-17	O	4187(齐齐哈尔-满洲里)	04000041870R
2022-08-17	O	4188(满洲里-齐齐哈尔)	050000418811
2022-08-17	O	4191(海拉尔-满洲里)	050000419106
2022-08-17	O	4192(满洲里-海拉尔)	05000041920H
2022-08-17	O	4229(营口-沈阳)	13000042290P
2022-08-17	O	4230(沈阳-营口)	12000042300R
2022-08-17	O	4245(通化-长白山)	190000424510
2022-08-17	O	4246(长白山-通化)	180000424600
2022-08-17	O	4255(叶柏寿-锦州)	15000042550M
2022-08-17	O	4256(锦州-叶柏寿)	15000042560K
2022-08-17	O	4317(丹东-通化)	12000043200L
2022-08-17	O	4318(通化-丹东)	19000043180O
2022-08-17	O	4319(通化-丹东)	19000043180O
2022-08-17	O	4320(丹东-通化)	12000043200L
2022-08-17	O	4325(沈阳-凤凰城)	12000043250R
2022-08-17	O	4326(凤凰城-沈阳)	12000043260K
2022-08-17	O	4327(叶柏寿-通辽)	15000043270P
2022-08-17	O	4328(赤峰南-叶柏寿)	160000432809
2022-08-17	O	4330(通辽-赤峰南)	16000043300K
2022-08-17	O	4343(吉林-图们北)	180000434309
2022-08-17	O	4344(图们北-吉林)	1c0000434404
2022-08-17	O	4347(通化-集安)	19000043470B
2022-08-17	O	4348(集安-通化)	19000043480F
2022-08-17	O	4349(通化-临江)	190000434909
2022-08-17	O	4350(临江-通化)	19000043500D
2022-08-17	O	4355(四平-通辽)	110000435506
2022-08-17	O	4356(通辽-四平)	160000435707
2022-08-17	O	4357(通辽-四平)	160000435707
2022-08-17	O	4358(四平-通辽)	110000435506
2022-08-17	O	4367(通辽-库伦)	160000437007
2022-08-17	O	4368(库伦-通辽)	1h0000436808
2022-08-17	O	4369(库伦-通辽)	1h0000436808
2022-08-17	O	4370(通辽-库伦)	160000437007
2022-08-17	O	4371(通辽-库伦)	16000043740B
2022-08-17	O	4372(库伦-通辽)	1h000043720D
2022-08-17	O	4373(库伦-通辽)	1h000043720D
2022-08-17	O	4374(通辽-库伦)	16000043740B
2022-08-17	O	4471(昌平北-承德)	240000447115
2022-08-17	O	4472(承德-昌平北)	24000044730X
2022-08-17	O	4473(承德-昌平北)	24000044730X
2022-08-17	O	4474(昌平北-承德)	240000447115
2022-08-17	O	4611(太原-介休)	270000461109
2022-08-17	O	4612(介休-太原)	270000461205
2022-08-17	O	4621(太原-蔡家崖)	270000462118
2022-08-17	O	4622(蔡家崖-太原)	270000462316
2022-08-17	O	4623(蔡家崖-太原)	270000462316
2022-08-17	O	4624(太原-蔡家崖)	270000462118
2022-08-17	O	4627(临汾-运城)	270000462717
2022-08-17	O	4628(运城-临汾)	27000046281D
2022-08-17	O	4635(忻州-太原)	27000046351B
2022-08-17	O	4636(太原-忻州)	270000463619
2022-08-17	O	4643(太原-柳林南)	270000464321
2022-08-17	O	4644(柳林南-太原南)	270000464451
2022-08-17	O	4705(洛阳-南阳)	40000047080C
2022-08-17	O	4706(南阳-洛阳)	40000047060M
2022-08-17	O	4707(南阳-洛阳)	40000047060M
2022-08-17	O	4708(洛阳-南阳)	40000047080C
2022-08-17	O	4901(汉中-略阳)	430000490101
2022-08-17	O	4902(略阳-汉中)	410000490301
2022-08-17	O	4903(略阳-汉中)	410000490301
2022-08-17	O	4904(汉中-略阳)	430000490101
2022-08-17	O	5005(枣庄西-临沂)	470000500504
2022-08-17	O	5006(临沂-枣庄西)	470000500605
2022-08-17	O	5007(枣庄西-日照西)	470000500707
2022-08-17	O	5008(日照西-枣庄西)	470000500808
2022-08-17	O	5017(曹县-烟台)	47000050200T
2022-08-17	O	5018(烟台-曹县)	49000050180U
2022-08-17	O	5019(烟台-曹县)	49000050180U
2022-08-17	O	5020(曹县-烟台)	47000050200T
2022-08-17	O	5025(曹县-青岛北)	47000050280I
2022-08-17	O	5026(青岛北-曹县)	49000050260K
2022-08-17	O	5027(青岛北-曹县)	49000050260K
2022-08-17	O	5028(曹县-青岛北)	47000050280I
2022-08-17	O	5035(青岛-枣庄西)	49000050380K
2022-08-17	O	5036(枣庄西-烟台)	47000050360L
2022-08-17	O	5037(枣庄西-烟台)	47000050360L
2022-08-17	O	5038(青岛-枣庄西)	49000050380K
2022-08-17	O	5045(菏泽-青岛)	47000050480C
2022-08-17	O	5046(烟台-菏泽)	490000504609
2022-08-17	O	5047(烟台-菏泽)	490000504609
2022-08-17	O	5048(菏泽-青岛)	47000050480C
2022-08-17	O	5511(南宁-凭祥)	71000055110A
2022-08-17	O	5512(凭祥-南宁)	710000551209
2022-08-17	O	5517(南宁-凭祥)	71000055170B
2022-08-17	O	5518(凭祥-南宁)	71000055180C
2022-08-17	O	5533(南丹-湛江)	710000553608
2022-08-17	O	5534(湛江-金城江)	710000553406
2022-08-17	O	5535(湛江-金城江)	710000553406
2022-08-17	O	5536(南丹-湛江)	710000553608
2022-08-17	O	5537(南丹-湛江)	71000055400U
2022-08-17	O	5538(湛江-南丹)	71000055380V
2022-08-17	O	5539(湛江-南丹)	71000055380V
2022-08-17	O	5540(南丹-湛江)	71000055400U
2022-08-17	O	5609(重庆北-秀山)	770000560940
2022-08-17	O	5610(秀山-重庆北)	770000561027
2022-08-17	O	5611(内江-重庆南)	770000561180
2022-08-17	O	5612(重庆南-内江)	770000561280
2022-08-17	O	5619(峨眉-普雄)	76000056190V
2022-08-17	O	5620(普雄-峨眉)	76000056200T
2022-08-17	O	5629(重庆西-遵义)	770000562921
2022-08-17	O	5630(遵义-重庆西)	780000563011
2022-08-17	O	5631(达州-重庆北)	770000563101
2022-08-17	O	5632(重庆北-达州)	770000563200
2022-08-17	O	5633(普雄-攀枝花南)	760000563340
2022-08-17	O	5634(攀枝花南-普雄)	7600005634I0
2022-08-17	O	5635(内江-昭通)	77000056350V
2022-08-17	O	5636(昭通-内江)	77000056360X
2022-08-17	O	5639(玉屏-贵阳)	78000056390W
2022-08-17	O	5640(贵阳-玉屏)	78000056400S
2022-08-17	O	5645(贵阳-昭通)	78000056450V
2022-08-17	O	5646(昭通-贵阳)	770000564717
2022-08-17	O	5647(昭通-贵阳)	770000564717
2022-08-17	O	5648(贵阳-昭通)	78000056450V
2022-08-17	O	5651(红果-昆明)	80000056510D
2022-08-17	O	5652(昆明-红果)	800000565205
2022-08-17	O	5801(乌鲁木齐-博乐)	93000058010J
2022-08-17	O	5802(博乐-乌鲁木齐)	95000058020K
2022-08-17	O	5815(和田-乌鲁木齐)	940000581800
2022-08-17	O	5816(乌鲁木齐-和田)	930000581600
2022-08-17	O	5817(乌鲁木齐-和田)	930000581600
2022-08-17	O	5818(和田-乌鲁木齐)	940000581800
2022-08-17	O	6025(麻城-九江)	39000060250B
2022-08-17	O	6026(九江-麻城)	57000060260E
2022-08-17	O	6043(邯郸-长治北)	260000604310
2022-08-17	O	6044(长治北-邯郸)	38000060440B
2022-08-17	O	6045(临汾-韩城)	270000604528
2022-08-17	O	6046(韩城-临汾)	41000060460C
2022-08-17	O	6055(大同-包头)	28000060551P
2022-08-17	O	6056(包头-大同)	33000060560U
2022-08-17	O	6063(宝鸡-广元)	41000060630W
2022-08-17	O	6064(广元-宝鸡)	760000606405
2022-08-17	O	6065(安康-达州)	43000060650Z
2022-08-17	O	6066(达州-安康)	77000060660C
2022-08-17	O	6067(广元-兰州)	760000606701
2022-08-17	O	6068(兰州-广元)	850000606801
2022-08-17	O	6071(平凉-宝鸡)	870000607405
2022-08-17	O	6072(宝鸡-平凉)	41000060720J
2022-08-17	O	6073(宝鸡-平凉)	41000060720J
2022-08-17	O	6074(平凉-宝鸡)	870000607405
2022-08-17	O	6081(六盘水-威舍)	78000060810Q
2022-08-17	O	6082(威舍-六盘水)	800000608323
2022-08-17	O	6083(威舍-六盘水)	800000608323
2022-08-17	O	6084(六盘水-威舍)	78000060810Q
2022-08-17	O	6201(齐齐哈尔-北安)	040000620100
2022-08-17	O	6202(北安-齐齐哈尔)	010000620201
2022-08-17	O	6203(哈尔滨东-龙镇)	010000620390
2022-08-17	O	6204(龙镇-哈尔滨东)	010000620400
2022-08-17	O	6207(哈尔滨东-佳木斯)	010000620750
2022-08-17	O	6208(佳木斯-哈尔滨东)	020000620801
2022-08-17	O	6212(绥化-哈尔滨东)	010000621210
2022-08-17	O	6215(桦南-鹤北)	02000062150L
2022-08-17	O	6216(鹤北-桦南)	02000062160H
2022-08-17	O	6223(牡丹江-东方红)	03000062231H
2022-08-17	O	6224(东方红-牡丹江)	030000622429
2022-08-17	O	6237(塔尔气-海拉尔)	05000062400O
2022-08-17	O	6238(海拉尔-塔尔气)	05000062380N
2022-08-17	O	6239(海拉尔-塔尔气)	05000062380N
2022-08-17	O	6240(塔尔气-海拉尔)	05000062400O
2022-08-17	O	6245(加格达奇-古莲)	040000624530
2022-08-17	O	6246(古莲-加格达奇)	040000624630
2022-08-17	O	6259(齐齐哈尔-三间房)	04000062590D
2022-08-17	O	6260(齐齐哈尔-三间房)	04000062590D
2022-08-17	O	6271(乌伊岭-佳木斯)	02000062740X
2022-08-17	O	6272(佳木斯-乌伊岭)	02000062720S
2022-08-17	O	6273(佳木斯-乌伊岭)	02000062720S
2022-08-17	O	6274(乌伊岭-佳木斯)	02000062740X
2022-08-17	O	6279(三间房-齐齐哈尔)	04000062790N
2022-08-17	O	6280(齐齐哈尔-三间房)	04000062800N
2022-08-17	O	6281(五常-香坊)	01000062810F
2022-08-17	O	6282(香坊-五常)	010000628210
2022-08-17	O	6283(五常-香坊)	01000062830A
2022-08-17	O	6284(香坊-五常)	01000062840A
2022-08-17	O	6285(长汀镇-牡丹江)	03000062880G
2022-08-17	O	6286(牡丹江-长汀镇)	03000062860K
2022-08-17	O	6287(牡丹江-长汀镇)	03000062860K
2022-08-17	O	6288(长汀镇-牡丹江)	03000062880G
2022-08-17	O	6291(大兴-富拉尔基)	040000629100
2022-08-17	O	6292(齐齐哈尔-大兴)	040000629200
2022-08-17	O	6293(三间房-富拉尔基)	040000629310
2022-08-17	O	6294(富拉尔基-汤池)	040000629430
2022-08-17	O	6295(汤池-齐齐哈尔)	040000629510
2022-08-17	O	6296(汤池-齐齐哈尔)	040000629510
2022-08-17	O	6335(公主岭-长春)	110000633507
2022-08-17	O	6336(长春-公主岭)	110000633607
2022-08-17	O	6419(通州西-承德)	24000064190X
2022-08-17	O	6420(承德-通州西)	24000064200V
2022-08-17	O	6423(邯郸-潞城)	26000064230J
2022-08-17	O	6424(潞城-邯郸)	26000064240E
2022-08-17	O	6433(兴隆县-承德)	24000064330P
2022-08-17	O	6434(承德-兴隆县)	24000064340N
2022-08-17	O	6435(承德-平泉)	24000064350G
2022-08-17	O	6436(平泉-承德)	24000064360H
2022-08-17	O	6437(北京西-大涧)	24000064370M
2022-08-17	O	6438(大涧-北京西)	24000064380G
2022-08-17	O	6455(承德-平泉)	24000064550F
2022-08-17	O	6456(平泉-承德)	24000064560E
2022-08-17	O	S6801(麓谷-湘潭)	6n000S680100
2022-08-17	O	S6802(湘潭-麓谷)	62000S680200
2022-08-17	O	S6803(麓谷-湘潭)	6n000S680300
2022-08-17	O	S6804(湘潭-麓谷)	62000S680404
2022-08-17	O	S6805(麓谷-湘潭)	6n000S680500
2022-08-17	O	S6807(麓谷-湘潭)	6n000S680700
2022-08-17	O	6851(包头东-乌海西)	33000068510F
2022-08-17	O	6852(乌海西-包头东)	33000068520G
2022-08-17	O	6853(包头东-白云鄂博)	33000068530B
2022-08-17	O	6854(白云鄂博-包头东)	33000068540C
2022-08-17	O	6855(二连-呼和浩特)	33000068580K
2022-08-17	O	6856(呼和浩特-二连)	33000068560H
2022-08-17	O	6857(呼和浩特-二连)	33000068560H
2022-08-17	O	6858(二连-呼和浩特)	33000068580K
2022-08-17	O	6859(包头东-鄂尔多斯)	330000685906
2022-08-17	O	6860(鄂尔多斯-包头东)	3d0000686002
2022-08-17	O	S6881(麓谷-湘潭)	6n000S688101
2022-08-17	O	S6882(湘潭-麓谷)	62000S688201
2022-08-17	O	S6883(麓谷-湘潭)	6n000S688301
2022-08-17	O	S6884(湘潭-麓谷)	62000S688401
2022-08-17	O	S6885(麓谷-湘潭)	6n000S688501
2022-08-17	O	S6887(麓谷-湘潭)	6n000S688701
2022-08-17	O	S6892(长沙-麓谷)	62000S689202
2022-08-17	O	S6893(麓谷-长沙)	6n000S689302
2022-08-17	O	S6894(长沙-麓谷)	62000S689402
2022-08-17	O	S6895(麓谷-长沙)	6n000S689502
2022-08-17	O	S6896(长沙-麓谷)	62000S689602
2022-08-17	O	S6898(长沙-麓谷)	62000S689802
2022-08-17	O	S6901(长沙-湘潭)	62000S690105
2022-08-17	O	S6902(湘潭-长沙)	62000S690205
2022-08-17	O	S6903(长沙-湘潭)	62000S690304
2022-08-17	O	S6904(湘潭-长沙)	62000S690404
2022-08-17	O	S6905(长沙-湘潭)	62000S690507
2022-08-17	O	S6906(湘潭-长沙)	62000S690605
2022-08-17	O	S6907(长沙-湘潭)	62000S690704
2022-08-17	O	S6908(湘潭-长沙)	62000S690804
2022-08-17	O	S6909(长沙-湘潭)	62000S690905
2022-08-17	O	S6910(湘潭-长沙)	62000S691004
2022-08-17	O	S6911(长沙-湘潭)	62000S691108
2022-08-17	O	S6912(湘潭-长沙)	62000S691204
2022-08-17	O	S6913(长沙-湘潭)	62000S691308
2022-08-17	O	S6914(湘潭-长沙)	62000S691404
2022-08-17	O	S6915(长沙-湘潭)	62000S691504
2022-08-17	O	S6916(湘潭-长沙)	62000S691607
2022-08-17	O	S6917(长沙-湘潭)	62000S691704
2022-08-17	O	S6918(湘潭-长沙)	62000S691808
2022-08-17	O	S6919(长沙-湘潭)	62000S691904
2022-08-17	O	S6920(湘潭-长沙)	62000S692005
2022-08-17	O	S6921(长沙-湘潭)	62000S692104
2022-08-17	O	S6922(湘潭-长沙)	62000S692204
2022-08-17	O	S6923(长沙-湘潭)	62000S692304
2022-08-17	O	S6924(湘潭-长沙)	62000S692404
2022-08-17	O	S6925(长沙-湘潭)	62000S692504
2022-08-17	O	S6926(湘潭-长沙)	62000S692604
2022-08-17	O	S6927(长沙-湘潭)	62000S692704
2022-08-17	O	S6928(湘潭-长沙)	62000S692804
2022-08-17	O	S6929(长沙-湘潭)	62000S692904
2022-08-17	O	S6930(湘潭-长沙)	62000S693005
2022-08-17	O	S6931(长沙-湘潭)	62000S693103
2022-08-17	O	S6932(湘潭-长沙)	62000S693205
2022-08-17	O	S6933(长沙-湘潭)	62000S693304
2022-08-17	O	S6934(湘潭-长沙)	62000S693403
2022-08-17	O	S6936(湘潭-长沙)	62000S693604
2022-08-17	O	S6937(长沙-湘潭)	62000S693704
2022-08-17	O	S6938(湘潭-长沙)	62000S693804
2022-08-17	O	S6939(长沙-湘潭)	62000S693904
2022-08-17	O	S6940(湘潭-长沙)	62000S694004
2022-08-17	O	S6941(长沙-湘潭)	62000S694105
2022-08-17	O	S6942(湘潭-长沙)	62000S694204
2022-08-17	O	S6943(长沙-湘潭)	62000S694305
2022-08-17	O	S6944(湘潭-长沙)	62000S694404
2022-08-17	O	S6945(长沙-湘潭)	62000S694504
2022-08-17	O	S6947(长沙-湘潭)	62000S694704
2022-08-17	O	S6948(湘潭-长沙)	62000S694805
2022-08-17	O	S6949(长沙-湘潭)	62000S694904
2022-08-17	O	S6950(湘潭-长沙)	62000S695008
2022-08-17	O	S6952(湘潭-长沙)	62000S695204
2022-08-17	O	S6953(长沙-湘潭)	62000S695304
2022-08-17	O	S6954(湘潭-长沙)	62000S695405
2022-08-17	O	S6955(长沙-湘潭)	62000S695508
2022-08-17	O	S6956(湘潭-长沙)	62000S695604
2022-08-17	O	S6957(长沙-湘潭)	62000S695705
2022-08-17	O	S6958(湘潭-长沙)	62000S695804
2022-08-17	O	S6959(长沙-湘潭)	62000S695904
2022-08-17	O	S6960(湘潭-长沙)	62000S696009
2022-08-17	O	S6961(长沙-湘潭)	62000S696106
2022-08-17	O	S6963(长沙-湘潭)	62000S696304
2022-08-17	O	S6964(湘潭-长沙)	62000S696404
2022-08-17	O	S6965(长沙-湘潭)	62000S696504
2022-08-17	O	S6966(湘潭-长沙)	62000S696604
2022-08-17	O	S6967(长沙-湘潭)	62000S696701
2022-08-17	O	S6968(湘潭-长沙)	62000S696804
2022-08-17	O	S6969(长沙-湘潭)	62000S696901
2022-08-17	O	S6970(湘潭-长沙)	62000S697004
2022-08-17	O	S6971(长沙-湘潭)	62000S697104
2022-08-17	O	S6972(湘潭-长沙)	62000S697207
2022-08-17	O	S6973(长沙-湘潭)	62000S697301
2022-08-17	O	S6974(湘潭-长沙)	62000S697404
2022-08-17	O	S6975(长沙-湘潭)	62000S697500
2022-08-17	O	S6976(湘潭-长沙)	62000S697601
2022-08-17	O	S6977(长沙-湘潭)	62000S697700
2022-08-17	O	S6978(湘潭-长沙)	62000S697801
2022-08-17	O	S6979(长沙-湘潭)	62000S697900
2022-08-17	O	S6980(湘潭-长沙)	62000S698007
2022-08-17	O	S6981(长沙-湘潭)	62000S698100
2022-08-17	O	S6982(湘潭-长沙)	62000S698201
2022-08-17	O	S6983(长沙-湘潭)	62000S698300
2022-08-17	O	S6984(湘潭-长沙)	62000S698404
2022-08-17	O	S6985(长沙-湘潭)	62000S698500
2022-08-17	O	S6986(湘潭-长沙)	62000S698601
2022-08-17	O	S6987(长沙-湘潭)	62000S698700
2022-08-17	O	S6988(湘潭-长沙)	62000S698801
2022-08-17	O	S6989(长沙-湘潭)	62000S698900
2022-08-17	O	S6990(湘潭-长沙)	62000S699000
2022-08-17	O	S6991(长沙-湘潭)	62000S699100
2022-08-17	O	S6992(湘潭-长沙)	62000S699200
2022-08-17	O	S6994(湘潭-长沙)	62000S699400
2022-08-17	O	S6996(湘潭-长沙)	62000S699600
2022-08-17	O	S6998(湘潭-长沙)	62000S699800
2022-08-17	O	S7000(湘潭-长沙)	62000S700000
2022-08-17	O	7001(西安-韩城)	410000700125
2022-08-17	O	7002(韩城-西安)	410000700315
2022-08-17	O	7003(韩城-西安)	410000700315
2022-08-17	O	7004(西安-韩城)	410000700125
2022-08-17	O	7005(榆林-西安)	4a000070051C
2022-08-17	O	7006(西安-榆林)	410000700615
2022-08-17	O	7007(商南-西安)	41000070070O
2022-08-17	O	7008(西安-商南)	41000070080U
2022-08-17	O	7053(淄博-泰山)	490000705305
2022-08-17	O	7054(泰山-淄博)	470000705406
2022-08-17	O	L7221(西里-呼和浩特)	33000L722403
2022-08-17	O	L7222(呼和浩特-西里)	33000L722203
2022-08-17	O	L7223(呼和浩特-西里)	33000L722203
2022-08-17	O	L7224(西里-呼和浩特)	33000L722403
2022-08-17	O	7265(张家界-怀化)	640000726509
2022-08-17	O	7266(怀化-澧县)	64000072660C
2022-08-17	O	7267(澧县-张家界)	64000072670C
2022-08-17	O	7269(怀化-塘豹)	640000726906
2022-08-17	O	7270(塘豹-怀化)	640000727005
2022-08-17	O	7271(梅江-怀化)	64000072710A
2022-08-17	O	7272(怀化-梅江)	640000727208
2022-08-17	O	7277(怀化-新晃)	640000727700
2022-08-17	O	7278(新晃-益阳)	640000727800
2022-08-17	O	7279(益阳-怀化)	6a0000727900
2022-08-17	O	7451(红果-昆明)	80000074541H
2022-08-17	O	7452(昆明-红果)	80000074522A
2022-08-17	O	7453(昆明-红果)	80000074522A
2022-08-17	O	7454(红果-昆明)	80000074541H
2022-08-17	O	7465(元谋西-昆明)	800000746508
2022-08-17	O	7466(昆明-元谋西)	800000746609
2022-08-17	O	7501(陇西-兰州)	850000750111
2022-08-17	O	7502(兰州-陇西)	850000750211
2022-08-17	O	7503(张家川-陇西)	890000750300
2022-08-17	O	7504(陇西-张家川)	850000750420
2022-08-17	O	7505(兰州-武威南)	850000750511
2022-08-17	O	7506(武威南-兰州)	860000750610
2022-08-17	O	7507(武威南-嘉峪关)	860000750710
2022-08-17	O	7508(嘉峪关-武威南)	860000750810
2022-08-17	O	7509(干塘-兰州)	870000750910
2022-08-17	O	7510(兰州-干塘)	850000751010
2022-08-17	O	7511(银川-长庆桥)	870000751121
2022-08-17	O	7512(长庆桥-银川)	8i0000751301
2022-08-17	O	7513(长庆桥-银川)	8i0000751301
2022-08-17	O	7514(银川-长庆桥)	870000751121
2022-08-17	O	7515(白银西-长征)	850000751500
2022-08-17	O	7516(长征-白银西)	850000751600
2022-08-17	O	7519(中卫-武威)	870000751901
2022-08-17	O	7520(武威-中卫)	860000752000
2022-08-17	O	7521(绿化-镜铁山)	860000752111
2022-08-17	O	7522(镜铁山-绿化)	860000752211
2022-08-17	O	7523(汝箕沟-银川)	870000752601
2022-08-17	O	7524(银川-汝箕沟)	870000752401
2022-08-17	O	7525(银川-汝箕沟)	870000752401
2022-08-17	O	7526(汝箕沟-银川)	870000752601
2022-08-17	O	7529(嘉峪关-镜铁山)	860000752901
2022-08-17	O	7530(镜铁山-嘉峪关)	860000753001
2022-08-17	O	7531(银川-中卫)	870000753101
2022-08-17	O	7532(中卫-银川)	870000753201
2022-08-17	O	7533(中卫-银川)	870000753201
2022-08-17	O	7534(银川-中卫)	870000753101
2022-08-17	O	7535(嘉峪关-敦煌)	860000753500
2022-08-17	O	7536(敦煌-嘉峪关)	8b0000753700
2022-08-17	O	7537(敦煌-嘉峪关)	8b0000753700
2022-08-17	O	7538(嘉峪关-敦煌)	860000753500
2022-08-17	O	7555(和田-乌鲁木齐)	94000075580D
2022-08-17	O	7556(乌鲁木齐-和田)	93000075560K
2022-08-17	O	7557(乌鲁木齐-和田)	93000075560K
2022-08-17	O	7558(和田-乌鲁木齐)	94000075580D
2022-08-17	O	7561(兰州-兰州新区)	850000756115
2022-08-17	O	7562(兰州新区-兰州)	8e0000756222
2022-08-17	O	7563(兰州-兰州新区)	850000756311
2022-08-17	O	7564(兰州新区-兰州)	8e0000756405
2022-08-17	O	7565(嘉峪关-东风南)	860000756801
2022-08-17	O	7566(东风南-嘉峪关)	860000756601
2022-08-17	O	7567(东风南-嘉峪关)	860000756601
2022-08-17	O	7568(嘉峪关-东风南)	860000756801
2022-08-17	O	7581(西宁-格尔木)	88000075810N
2022-08-17	O	7582(格尔木-西宁)	88000075820G
2022-08-17	O	S7801(麓谷-株洲南)	6n000S780100
2022-08-17	O	S7802(株洲南-麓谷)	6n000S780207
2022-08-17	O	S7803(麓谷-株洲南)	6n000S780300
2022-08-17	O	S7804(株洲南-麓谷)	6n000S780405
2022-08-17	O	S7805(麓谷-株洲南)	6n000S780500
2022-08-17	O	S7806(株洲南-麓谷)	6n000S780604
2022-08-17	O	S7807(麓谷-株洲南)	6n000S780700
2022-08-17	O	S7808(株洲南-麓谷)	6n000S780806
2022-08-17	O	S7810(株洲南-麓谷)	6n000S781004
2022-08-17	O	S7881(麓谷-株洲南)	6n000S788101
2022-08-17	O	S7882(株洲南-麓谷)	6n000S788203
2022-08-17	O	S7883(麓谷-株洲南)	6n000S788301
2022-08-17	O	S7884(株洲南-麓谷)	6n000S788404
2022-08-17	O	S7885(麓谷-株洲南)	6n000S788501
2022-08-17	O	S7901(长沙-株洲南)	62000S790106
2022-08-17	O	S7902(株洲南-长沙)	6n000S790205
2022-08-17	O	S7903(长沙-株洲南)	62000S79030C
2022-08-17	O	S7904(株洲南-长沙)	6n000S790407
2022-08-17	O	S7905(长沙-株洲南)	62000S790504
2022-08-17	O	S7906(株洲南-长沙)	6n000S790606
2022-08-17	O	S7907(长沙-株洲南)	62000S790704
2022-08-17	O	S7908(株洲南-长沙)	6n000S79080C
2022-08-17	O	S7909(长沙-株洲南)	62000S790905
2022-08-17	O	S7910(株洲南-长沙)	6n000S791005
2022-08-17	O	S7911(长沙-株洲南)	62000S791104
2022-08-17	O	S7912(株洲南-长沙)	6n000S791205
2022-08-17	O	S7913(长沙-株洲南)	62000S791306
2022-08-17	O	S7914(株洲南-长沙)	6n000S791404
2022-08-17	O	S7915(长沙-株洲南)	62000S79150C
2022-08-17	O	S7916(株洲南-长沙)	6n000S791604
2022-08-17	O	S7917(长沙-株洲南)	62000S791705
2022-08-17	O	S7918(株洲南-长沙)	6n000S791805
2022-08-17	O	S7919(长沙-株洲南)	62000S791906
2022-08-17	O	S7920(株洲南-长沙)	6n000S792004
2022-08-17	O	S7922(株洲南-长沙)	6n000S792204
2022-08-17	O	S7923(长沙-株洲南)	62000S792307
2022-08-17	O	S7924(株洲南-长沙)	6n000S792408
2022-08-17	O	S7925(长沙-株洲南)	62000S792504
2022-08-17	O	S7926(株洲南-长沙)	6n000S792605
2022-08-17	O	S7927(长沙-株洲南)	62000S792709
2022-08-17	O	S7929(长沙-株洲南)	62000S792904
2022-08-17	O	S7930(株洲南-长沙)	6n000S793005
2022-08-17	O	S7931(长沙-株洲南)	62000S793104
2022-08-17	O	S7932(株洲南-长沙)	6n000S793204
2022-08-17	O	S7933(长沙-株洲南)	62000S793305
2022-08-17	O	S7934(株洲南-长沙)	6n000S793405
2022-08-17	O	S7935(长沙-株洲南)	62000S793508
2022-08-17	O	S7936(株洲南-长沙)	6n000S793604
2022-08-17	O	S7937(长沙-株洲南)	62000S793703
2022-08-17	O	S7938(株洲南-长沙)	6n000S793807
2022-08-17	O	S7939(长沙-株洲南)	62000S793906
2022-08-17	O	S7940(株洲南-长沙)	6n000S794006
2022-08-17	O	S7941(长沙-株洲南)	62000S794104
2022-08-17	O	S7942(株洲南-长沙)	6n000S794206
2022-08-17	O	S7943(长沙-株洲南)	62000S794304
2022-08-17	O	S7944(株洲南-长沙)	6n000S794404
2022-08-17	O	S7945(长沙-株洲南)	62000S794504
2022-08-17	O	S7946(株洲南-长沙)	6n000S794605
2022-08-17	O	S7947(长沙-株洲南)	62000S794704
2022-08-17	O	S7948(株洲南-长沙)	6n000S794804
2022-08-17	O	S7949(长沙-株洲南)	62000S794904
2022-08-17	O	S7950(株洲南-长沙)	6n000S795005
2022-08-17	O	S7951(长沙-株洲南)	62000S795107
2022-08-17	O	S7952(株洲南-长沙)	6n000S795204
2022-08-17	O	S7953(长沙-株洲南)	62000S795305
2022-08-17	O	S7954(株洲南-长沙)	6n000S795407
2022-08-17	O	S7955(长沙-株洲南)	62000S795503
2022-08-17	O	S7956(株洲南-长沙)	6n000S79560C
2022-08-17	O	S7957(长沙-株洲南)	62000S795702
2022-08-17	O	S7958(株洲南-长沙)	6n000S795804
2022-08-17	O	S7959(长沙-株洲南)	62000S795902
2022-08-17	O	S7960(株洲南-长沙)	6n000S796005
2022-08-17	O	S7961(长沙-株洲南)	62000S796101
2022-08-17	O	S7962(株洲南-长沙)	6n000S796204
2022-08-17	O	S7963(长沙-株洲南)	62000S796301
2022-08-17	O	S7964(株洲南-长沙)	6n000S796403
2022-08-17	O	S7965(长沙-株洲南)	62000S796502
2022-08-17	O	S7966(株洲南-长沙)	6n000S796602
